epoch,0
1,6.481943002681143
2,6.0511188752872425
3,5.914127595645866
4,5.828096896102748
5,5.769338067044917
6,5.723484968401722
7,5.690254068866219
8,5.669008608945866
9,5.638987673926599
10,5.618368414259448
11,5.6042908737339925
12,5.5909636782616685
13,5.581097406210358
14,5.5697802464986585
15,5.562107966118252
16,5.552100560099809
17,5.545987851840934
18,5.535373845051244
19,5.528297399737172
20,5.526657704225521
21,5.519679654504835
22,5.515847407665449
23,5.5119842155692504
24,5.5086712935536175
25,5.500478832992082
26,5.496406682987803
27,5.491175022321878
28,5.488205314911518
29,5.486995023550446
30,5.4820273389521335
31,5.481837346381748
32,5.477627351111972
33,5.4760507996549315
34,5.477153296323166
35,5.470562870969477
36,5.468006900905334
37,5.462325125625453
38,5.463996734815774
39,5.4581534395512845
40,5.457234299059996
41,5.45563559679641
42,5.45387062584002
43,5.449322857807592
44,5.449659549083906
45,5.448725031823227
46,5.445063443528008
47,5.4404342346584675
48,5.442454642856244
49,5.439216653096307
50,5.4408056858888605
51,5.439940708199727
52,5.434325041230192
53,5.4355708594174725
54,5.436057955948348
55,5.43234784824332
56,5.430344099850998
57,5.42944536995642
58,5.4250191118299345
59,5.426437510657556
60,5.425050243888934
61,5.42364663684491
62,5.420534035594193
63,5.423282397162054
64,5.413968828535571
65,5.41401921105139
66,5.417235585832104
67,5.413472160850604
68,5.414059486585794
69,5.412159152866638
70,5.415496693444006
71,5.411093662694557
72,5.407413374517382
73,5.409729701956523
74,5.409488348616767
75,5.409773448078902
76,5.406282665803261
77,5.403797474104104
78,5.401367875718579
79,5.4041632131202935
80,5.403624200329338
81,5.399040551529717
82,5.395428480561247
83,5.400165523450399
84,5.394384511967295
85,5.396026419610092
86,5.39643781701314
87,5.39666027383706
88,5.394638135261142
89,5.394647367221793
90,5.392966290110166
91,5.3921484111510605
92,5.392002036891033
93,5.390340613335678
94,5.389384633487033
95,5.388985928800917
96,5.386909942037051
97,5.384268003640716
98,5.384054306856136
99,5.385823520188479
100,5.382776216133354
101,5.384884209976983
102,5.381448558925354
103,5.380295551929278
104,5.381071174267641
105,5.38064672529083
106,5.3828533408568076
107,5.381603147565704
108,5.37847431418822
109,5.3790876054272205
110,5.376928806304932
111,5.3767469986197876
112,5.375592133433549
113,5.37349484138882
114,5.374427190760977
115,5.375264251355043
116,5.372877322521406
117,5.370729893753209
118,5.369168905867744
119,5.371665153306784
120,5.368158650152462
121,5.369791414319854
122,5.368949845894096
123,5.369646003565838
124,5.370530659390479
125,5.369247392280815
126,5.3692341096622425
127,5.365805625915527
128,5.366006167893557
129,5.369001280401171
130,5.365254805260098
131,5.3657141370871635
132,5.364919367524767
133,5.362446086922872
134,5.360798703026526
135,5.361427351371529
136,5.363329651429481
137,5.361225895045959
138,5.35988994971993
139,5.361534457845786
140,5.358850120269146
141,5.35921356358479
142,5.358656081956687
143,5.359292861112614
144,5.358085337373399
145,5.35734592024813
146,5.35364500026113
147,5.356266695199554
148,5.354563083845315
149,5.354343261915384
150,5.352843982657206
151,5.3551172177816175
152,5.3515517637901695
153,5.353877116724388
154,5.352176681007307
155,5.352084474465282
156,5.350931659187238
157,5.3497561474436335
158,5.347993142826041
159,5.3496768204207275
160,5.349260074576152
161,5.3462066650390625
162,5.353149202681079
163,5.346299628621524
164,5.3447502716300415
165,5.348343927835681
166,5.34606258647958
167,5.3433196913335745
168,5.343981152957248
169,5.345725511767201
170,5.3448331282310875
171,5.344336750581093
172,5.343325723077833
173,5.343386389545558
174,5.340394447759254
175,5.343471507436221
176,5.342397527596385
177,5.341357167234126
178,5.338736794658543
179,5.339829459632795
180,5.340307378277336
181,5.333985343421857
182,5.338979082009227
183,5.339401638384947
184,5.336674370716527
185,5.338200923093815
186,5.335675785222004
187,5.33527155512387
188,5.334924633969965
189,5.334747565161321
190,5.334459840636892
191,5.331926650607709
192,5.332715260613825
193,5.331975386314785
194,5.331819519554217
195,5.334610801382163
196,5.330449802359355
197,5.333563721057066
198,5.329742662685433
199,5.330819773919804
200,5.3330122367622925
201,5.33098941979949
202,5.329241447841998
203,5.3298222256689956
204,5.328171926675384
205,5.3333590399358695
206,5.3252492491731935
207,5.328226871097211
208,5.327628120933611
209,5.327180950912004
210,5.323236332726233
211,5.32532297213053
212,5.323008463554776
213,5.325893244792506
214,5.323770119971836
215,5.326281586873162
216,5.3222903418786744
217,5.32146581177859
218,5.3238790600570205
219,5.322476096988953
220,5.321047999195216
221,5.323061766083708
222,5.321092384377706
223,5.318787442040198
224,5.32123649243227
225,5.318075681470104
226,5.319917526441751
227,5.319069764048783
228,5.317227216111016
229,5.315342214918628
230,5.31918201741484
231,5.3168123382882975
232,5.31275034933975
233,5.3146714623441405
234,5.315384260157949
235,5.316896040415027
236,5.316488118515801
237,5.31756673399935
238,5.316307126861258
239,5.311545947163375
240,5.315596167574224
241,5.312196721735689
242,5.3103574772471
243,5.313528562329479
244,5.312508528994531
245,5.311212805128589
246,5.311880775333679
247,5.31034190384383
248,5.31042168312466
249,5.311896712509627
250,5.308575826821868
251,5.310660785006494
252,5.3063124283072876
253,5.310239260958642
254,5.30739986282034
255,5.310860859979059
256,5.305738744047499
257,5.308905680155017
258,5.307420155436723
259,5.3084422239323255
260,5.305109977722168
261,5.305619062836637
262,5.3069977514522595
263,5.303692109806022
264,5.30288819676822
265,5.305081618200872
266,5.30140062214173
267,5.305561031262899
268,5.304599717720268
269,5.304952906579087
270,5.300207855775184
271,5.301055873792196
272,5.298079131804791
273,5.304146363563144
274,5.30253594192033
275,5.301163142489404
276,5.300676802998965
277,5.3002759992461845
278,5.300410005235181
279,5.298975821622868
280,5.299215297109073
281,5.29723243615062
282,5.297246947730939
283,5.297810874034449
284,5.2985162636668415
285,5.298921683399947
286,5.2961899423107655
287,5.29793562348356
288,5.297058257860007
289,5.2973104604740735
290,5.295489448861978
291,5.296024764935995
292,5.294246771900924
293,5.2952229460490114
294,5.2958217011284585
295,5.298239737441859
296,5.2967462146405095
297,5.293566659553764
298,5.291375799277394
299,5.2949800589649945
300,5.291541487900252
301,5.29228824438508
302,5.293131646421767
303,5.292930214675431
304,5.290814812650385
305,5.291655073460844
306,5.288006295862886
307,5.28957295663578
308,5.291565374000785
309,5.289277410998787
310,5.288330019134836
311,5.286032440736122
312,5.286894817942197
313,5.286932994409935
314,5.283898230680485
315,5.289196215954023
316,5.287788386197434
317,5.285630290041265
318,5.286680324790404
319,5.285066570203329
320,5.285759881599662
321,5.286466052851726
322,5.286059099374358
323,5.284700088894244
324,5.287428846064302
325,5.287137665699437
326,5.2855645995779135
327,5.284700246201348
328,5.287244069207575
329,5.283404242132128
330,5.281658850994306
331,5.282727103872397
332,5.2811203887782145
333,5.2811436161552505
334,5.283416123734307
335,5.2842628734627946
336,5.282497966412416
337,5.281170024085291
338,5.282171337874894
339,5.2793707847595215
340,5.282058873127416
341,5.281345927838197
342,5.279074369017611
343,5.280822827643955
344,5.278414092113063
345,5.27679897583637
346,5.280360624962246
347,5.278958384523687
348,5.2780466866247435
349,5.279182807686403
350,5.275616611402059
351,5.277708328876299
352,5.2770081697051054
353,5.274943946563091
354,5.279759819974604
355,5.276643974264872
356,5.277405778157342
357,5.27504654028981
358,5.27666082578836
359,5.277341405140985
360,5.276467264313059
361,5.275432571922381
362,5.275738657135324
363,5.272819863152258
364,5.272862729338026
365,5.274569054239804
366,5.274355780218065
367,5.274363734058498
368,5.275406798136603
369,5.274620154469283
370,5.270989521262572
371,5.270966819881164
372,5.271031251887686
373,5.270229875426931
374,5.269585835564997
375,5.27163850646658
376,5.270961835212314
377,5.270702322733771
378,5.272914758662588
379,5.273165304636218
380,5.27091187054349
381,5.271023091581679
382,5.269776781809699
383,5.271091269463608
384,5.268929742046239
385,5.2681172410237425
386,5.271149286289805
387,5.266948965406909
388,5.270081697051058
389,5.267436617428494
390,5.271072363116078
391,5.268288484553701
392,5.268995014662595
393,5.270579023459523
394,5.269145950828631
395,5.268647400374265
396,5.266217703671799
397,5.266098533709025
398,5.267331536283198
399,5.266582842954655
400,5.264971624944628
401,5.266861876261603
402,5.267006667618899
403,5.269420643442685
404,5.264641520903282
405,5.264345380448804
406,5.267041987979535
407,5.2640988753014
408,5.266772412762199
409,5.264459723049832
410,5.264562292197316
411,5.26499709886374
412,5.265603625897279
413,5.264396829703419
414,5.264317969685977
415,5.264563290114255
416,5.262841263997186
417,5.2665248408759995
418,5.265110989206845
419,5.262666559710945
420,5.265556822118071
421,5.261221458002464
422,5.262221218384418
423,5.263309272294192
424,5.261468218773911
425,5.260118145303628
426,5.261863565936531
427,5.261648925309329
428,5.2594816365192845
429,5.2598223440425915
430,5.262539209778776
431,5.260486479887028
432,5.259664992696231
433,5.259333005885488
434,5.263087415203605
435,5.261826244826169
436,5.259001200961084
437,5.262016630664315
438,5.261866992281885
439,5.261741082692883
440,5.2592106307904745
441,5.2610566935588405
442,5.259468545618746
443,5.262893824233222
444,5.261242527322671
445,5.260129864682856
446,5.262016665075243
447,5.26350651573889
448,5.259426731424234
449,5.2599895860730985
450,5.261150468256056
